"/Computer/Network/{""message"": ""Slave Interface %(index)s"", ""args"": {""index"":2}}","{'level': 0, 'message': 'Link is up', 'hardware_id': 'enp1s0', 'values': {'Interface name': 'enp1s0', 'MAC address': 'a4:1c:b4:0f:e9:97', 'Link status': 'up', 'Link up count': '2', 'Link down count': '2', 'Transmit errors': '0', 'Receive errors': '0', 'Collisions': '0', '{""message"": ""Transmitted bytes %(unit)s"", ""args"": {""unit"":""[MB]""}}': '3.44', '{""message"": ""Received bytes %(unit)s"", ""args"": {""unit"":""[MB]""}}': '550.53', 'Ethernet link detected': 'Yes', 'Ethernet link speed [MBit/s]': '100', 'Ethernet link duplex': 'Full', 'Ethernet link auto negotiation': 'Yes', 'Ethernet link advertised modes': '10baseT_Half, 10baseT_Full, 100baseT_Half, 100baseT_Full, 1000baseT_Full, Autoneg, TP', 'Ethernet link partner advertised modes': ''}}"
/Computer,"{'level': 0, 'message': 'OK', 'hardware_id': '', 'values': {'PC': 'OK', 'Network': 'OK'}}"
/Motors,"{'level': 0, 'message': 'OK', 'hardware_id': '', 'values': {'/Motors/Brake': '', '/Motors/Left': 'Motor is ok', '/Motors/Right': 'Motor is ok'}}"
/Motors/Brake,"{'level': 0, 'message': '', 'hardware_id': 'PowerBoard', 'values': {'Voltage': '53.2', 'Board temperature': '38', 'Left status': 'cmd=Braked fb=Braked', 'Right status': 'cmd=Braked fb=Braked'}}"
/Motors/Left,"{'level': 0, 'message': 'Motor is ok', 'hardware_id': 'PowerBoard', 'values': {'Status Flag': 'Fault (0x0208)', 'Error register': 'MC error: Current Error (0x02)', 'Error code 1': 'Overcurrent error (0x2310)', 'Current actual': '0', 'Encoder count': '18', 'I2t motor': '0', 'I2t controller': '0', 'Controller temperature': '33.7', 'Mechanical brake': 'Braked(fb=0)'}}"
/Motors/Right,"{'level': 0, 'message': 'Motor is ok', 'hardware_id': 'PowerBoard', 'values': {'Status Flag': 'Fault (0x0208)', 'Error register': 'MC error: Current Error (0x02)', 'Error code 1': 'Overcurrent error (0x2310)', 'Current actual': '-5', 'Encoder count': '12', 'Speed': '0', 'I2t motor': '0', 'I2t controller': '0', 'Controller temperature': '33.6', 'Mechanical brake': 'Braked(fb=0)'}}"
/Powerboard/Diagnostics,"{'level': 0, 'message': 'OK', 'hardware_id': '', 'values': {'': 'OK'}}"
/Powerboard/Diagnostics/Voltage monitor,"{'level': 0, 'message': '', 'hardware_id': 'PowerBoard', 'values': {'Gpio current': '0.000', 'MCFuse current': '0.03', 'TopFuse current': '0.96', 'VIn': '53.1', 'Dock': '0.2', 'Charger': '0.6', 'Bat': '53.1', 'Bat Fuse': '53.0', '24V': '22.61', '3v3': '3.300', 'TOP fuse': '53.1', '5V0': '4.98', 'MC fuse': '53.1', '12V internal': '12.12', '12V input ': '13.15', '5V input': '4.79', '19V': '18.45', '48V brake': '53.3', '48V AI': '0.0', '48V TOP SAFE': '53.1', 'Gpio Temperature': '36.0', 'Gpio1 Current': '0.000', 'Gpio2 Current': '0.000', 'Gpio3 Current': '0.000', 'Gpio4 Current': '0.000'}}"
/Powerboard/Diagnostics/Battery over current protection,"{'level': 0, 'message': '', 'hardware_id': 'PowerBoard', 'values': {'TOP Fuse battery protection': 'OK - Below 35A'}}"
/Powerboard/Diagnostics/Power OK signals,"{'level': 0, 'message': '', 'hardware_id': 'PowerBoard', 'values': {'Internal 12V': 'OK', '19V': 'OK', '24V': 'OK', '24V GPIO/TOP fuse': 'OK', '24V PLC fuse': 'OK', '48V TOP fuse': 'OK', '48V TOP safe fuse': 'OK'}}"
/Powerboard/Diagnostics/Speaker,"{'level': 0, 'message': '', 'hardware_id': 'PowerBoard', 'values': {'Amplifier state': 'OK', 'Audio no stretch': '204885', 'Audio stretch up': '4941', 'Audio stretch down': '0', 'Audio FIFO count': '8990', 'Audio sequence errors': '5'}}"
/Powerboard/Diagnostics/Temperature,"{'level': 0, 'message': '', 'hardware_id': 'PowerBoard', 'values': {'VBAT_FUSE terminal': '34.6', 'VBat terminal': '34.6', 'MC FUSE': '34.8', 'Charger': '34.1', '24V power supply': '46.9', 'Top Fuses': '35.4'}}"
/Powerboard/Internal IOs,"{'level': 0, 'message': 'OK', 'hardware_id': '', 'values': {'/Powerboard/Internal IOs/Pendant': 'Pendant not connected..', '/Powerboard/Internal IOs/IOs': 'Internal IOs are connected'}}"
/Powerboard/Internal IOs/Pendant,"{'level': 0, 'message': 'Pendant not connected..', 'hardware_id': 'PowerBoard', 'values': {'Joystick forward/reverse [%]': '-', 'Joystick left/right [%]': '-', 'Up button': 'Off', 'Down button': 'Off'}}"
/Powerboard/Internal IOs/IOs,"{'level': 0, 'message': 'Internal IOs are connected', 'hardware_id': 'Internal IOs', 'values': {'Digital output 0': 'Off', 'Digital output 1': 'Off', 'Digital output 2': 'Off', 'Digital output 3': 'Off', 'Digital Input 0': 'Off', 'Digital Input 1': 'Off', 'Digital Input 2': 'Off', 'Digital Input 3': 'Off'}}"
/Powerboard/Light control connection,"{'level': 0, 'message': 'OK', 'hardware_id': '', 'values': {'/Powerboard/Light control connection/Powerboard Communication': 'Connection OK'}}"
/Powerboard/Light control connection/Powerboard Communication,"{'level': 0, 'message': 'Connection OK', 'hardware_id': 'PowerBoard', 'values': {'Port': '192.168.12.100:2323', 'H/W Revision': 'Version: 1.3\n', 'Serial number': 'FLXS4000019613MIR-012-J24/42', 'FW Version': 'Firmware Revision: 3.6.1-0', 'Commands send': '15583', 'Messages received': '8259', 'Topics received': '225831'}}"
/Powerboard/CAN nodes,"{'level': 1, 'message': 'Warning', 'hardware_id': '', 'values': {'/Powerboard/CAN nodes/Node ID 03: Right motor': 'CAN node is operational', '/Powerboard/CAN nodes/Node ID 04: Left motor': 'CAN node is operational', '/Powerboard/CAN nodes/Node ID 10: Corner 0 - head left': 'CAN node is operational', '/Powerboard/CAN nodes/Node ID 11: Corner 1 - left front': 'CAN node is operational', '/Powerboard/CAN nodes/Node ID 12: Corner 2 - left back': 'CAN node is operational', '/Powerboard/CAN nodes/Node ID 13: Corner 3 - tail left': 'CAN node is operational', '/Powerboard/CAN nodes/Node ID 14: Corner 4 - tail right': 'CAN node is operational', '/Powerboard/CAN nodes/Node ID 15: Corner 5 - right back': 'CAN node is operational', '/Powerboard/CAN nodes/Node ID 16: Corner 6 - right front': 'CAN node is operational', '/Powerboard/CAN nodes/Node ID 17: Corner 7 - head right': 'CAN node is operational', '/Powerboard/CAN nodes/Node ID 20: Brake': 'CAN node is operational', '/Powerboard/CAN nodes/Node ID 21: GPIO': 'CAN node is operational'}}"
/Powerboard/CAN nodes/Node ID 03: Right motor,"{'level': 1, 'message': 'CAN node is operational', 'hardware_id': 'PowerBoard', 'values': {'Node type': 'Maxon EPOS4', 'Node State': 'Operational', 'Hardware version': '000', 'Node SW Version': '140-1-20', 'MD5': 'Unknown MD5', 'Serial number': '0000642184076073', 'Error 1': '(2310) Overcurrent error'}}"
/Powerboard/CAN nodes/Node ID 04: Left motor,"{'level': 1, 'message': 'CAN node is operational', 'hardware_id': 'PowerBoard', 'values': {'Node type': 'Maxon EPOS4', 'Node State': 'Operational', 'Hardware version': '000', 'Node SW Version': '140-1-20', 'MD5': 'Unknown MD5', 'Serial number': '0000642184076101', 'Error 1': '(2310) Overcurrent error'}}"
/Powerboard/CAN nodes/Node ID 10: Corner 0 - head left,"{'level': 0, 'message': 'CAN node is operational', 'hardware_id': 'PowerBoard', 'values': {'Node type': 'MiR Corner', 'Node State': 'Operational', 'Hardware version': '001', 'Node SW Version': '3.6.1-d4', 'MD5': '9691F9562C6FA9C152587AB2BAE3CEBB', 'Serial number': 'FLXS4000015230MIR-031-B24/39'}}"
/Powerboard/CAN nodes/Node ID 11: Corner 1 - left front,"{'level': 0, 'message': 'CAN node is operational', 'hardware_id': 'PowerBoard', 'values': {'Node type': 'MiR Corner', 'Node State': 'Operational', 'Hardware version': '001', 'Node SW Version': '3.6.1-d4', 'MD5': '9691F9562C6FA9C152587AB2BAE3CEBB', 'Serial number': 'FLXS4000015809MIR-031-B24/39'}}"
/Powerboard/CAN nodes/Node ID 12: Corner 2 - left back,"{'level': 0, 'message': 'CAN node is operational', 'hardware_id': 'PowerBoard', 'values': {'Node type': 'MiR Corner', 'Node State': 'Operational', 'Hardware version': '001', 'Node SW Version': '3.6.1-d4', 'MD5': '9691F9562C6FA9C152587AB2BAE3CEBB', 'Serial number': 'FLXS4000014967MIR-031-B24/39'}}"
/Powerboard/CAN nodes/Node ID 13: Corner 3 - tail left,"{'level': 0, 'message': 'CAN node is operational', 'hardware_id': 'PowerBoard', 'values': {'Node type': 'MiR Corner', 'Node State': 'Operational', 'Hardware version': '001', 'Node SW Version': '3.6.1-d4', 'MD5': '9691F9562C6FA9C152587AB2BAE3CEBB', 'Serial number': 'FLXS4000015476MIR-031-B24/39'}}"
/Powerboard/CAN nodes/Node ID 14: Corner 4 - tail right,"{'level': 0, 'message': 'CAN node is operational', 'hardware_id': 'PowerBoard', 'values': {'Node type': 'MiR Corner', 'Node State': 'Operational', 'Hardware version': '001', 'Node SW Version': '3.6.1-d4', 'MD5': '9691F9562C6FA9C152587AB2BAE3CEBB', 'Serial number': 'FLXS4000015515MIR-031-B24/39'}}"
/Powerboard/CAN nodes/Node ID 15: Corner 5 - right back,"{'level': 0, 'message': 'CAN node is operational', 'hardware_id': 'PowerBoard', 'values': {'Node type': 'MiR Corner', 'Node State': 'Operational', 'Hardware version': '001', 'Node SW Version': '3.6.1-d4', 'MD5': '9691F9562C6FA9C152587AB2BAE3CEBB', 'Serial number': 'FLXS4000016222MIR-031-B24/40'}}"
/Powerboard/CAN nodes/Node ID 16: Corner 6 - right front,"{'level': 0, 'message': 'CAN node is operational', 'hardware_id': 'PowerBoard', 'values': {'Node type': 'MiR Corner', 'Node State': 'Operational', 'Hardware version': '001', 'Node SW Version': '3.6.1-d4', 'MD5': '9691F9562C6FA9C152587AB2BAE3CEBB', 'Serial number': 'FLXS4000016216MIR-031-B24/40'}}"
/Powerboard/CAN nodes/Node ID 17: Corner 7 - head right,"{'level': 0, 'message': 'CAN node is operational', 'hardware_id': 'PowerBoard', 'values': {'Node type': 'MiR Corner', 'Node State': 'Operational', 'Hardware version': '001', 'Node SW Version': '3.6.1-d4', 'MD5': '9691F9562C6FA9C152587AB2BAE3CEBB', 'Serial number': 'FLXS4000014970MIR-031-B24/39'}}"
/Powerboard/CAN nodes/Node ID 20: Brake,"{'level': 0, 'message': 'CAN node is operational', 'hardware_id': 'PowerBoard', 'values': {'Node type': 'MiR Brake', 'Node State': 'Operational', 'Hardware version': '001', 'Node SW Version': '3.6.1-d', 'MD5': '0EF4260391BD75198822653730B099C9', 'Serial number': 'FLXS4000003345MIR-033-B24/25'}}"
/Powerboard/CAN nodes/Node ID 21: GPIO,"{'level': 0, 'message': 'CAN node is operational', 'hardware_id': 'PowerBoard', 'values': {'Node type': 'MiR GPIO', 'Node State': 'Operational', 'Hardware version': '001', 'Node SW Version': '3.6.1-d4', 'MD5': '3B4CE50D034D76BB13171372A1D6EBDD', 'Serial number': 'FLXS4000018825MIR-032-C24/41'}}"
/Powerboard/CAN Communication bus,"{'level': 0, 'message': 'OK', 'hardware_id': '', 'values': {'/Powerboard/CAN Communication bus/CAN bus MC light proxy gpio': 'OK active', '/Powerboard/CAN Communication bus/CAN bus charger battery': 'OK active'}}"
/Powerboard/CAN Communication bus/CAN bus MC light proxy gpio,"{'level': 0, 'message': 'OK active', 'hardware_id': 'PowerBoard', 'values': {'Receive packets': '2922782', 'Transmit packets': '516262', 'Receive overrun': '499', 'Transmit overrun': '11661', 'Transmit timeouts': '0', 'Transmit error counter (TEC)': '0', 'Receive error counter (REC)': '0'}}"
/Powerboard/CAN Communication bus/CAN bus charger battery,"{'level': 0, 'message': 'OK active', 'hardware_id': 'PowerBoard', 'values': {'Receive packets': '63712', 'Transmit packets': '1895', 'Receive overrun': '0', 'Transmit overrun': '0', 'Transmit timeouts': '0', 'Transmit error counter (TEC)': '0', 'Receive error counter (REC)': '0'}}"
/Powerboard,"{'level': 1, 'message': 'Warning', 'hardware_id': '', 'values': {'Diagnostics': 'OK', 'Internal IOs': 'OK', 'Light control connection': 'OK', 'CAN nodes': 'Warning', 'CAN Communication bus': 'OK'}}"
/Power System,"{'level': 0, 'message': 'OK', 'hardware_id': '', 'values': {'/Power System/Charger': '', '/Power System/Battery': 'Battery is OK', '/Power System/Battery Management System': 'BMS communication is OK', '/Power System/Charging Status': 'OK'}}"
/Power System/Charger,"{'level': 0, 'message': '', 'hardware_id': 'PowerBoard', 'values': {'Charging Status': 'Disconnected', 'Int. State': '205', 'Current': '0.00', 'Voltage': '0.16', 'Ampere Hours': '34', 'Alarm': 'CAN BUS KO (2,241,5)', 'Temperature 1': '32', 'Temperature 2': '35', 'External Cable Charger': 'Disconnected', 'Dock charger pin enabled': 'Off'}}"
/Power System/Battery,"{'level': 0, 'message': 'Battery is OK', 'hardware_id': 'Battery', 'values': {'Battery Voltage [V]': '53.04', 'Remaining battery capacity [%]': '100', 'Remaining battery time [sec]': '39106', 'Remaining battery time [HH:MM:SS]': '10:51:46', 'Remaining battery capacity [mAh]': '29525'}}"
/Power System/Battery Management System,"{'level': 0, 'message': 'BMS communication is OK', 'hardware_id': 'Battery', 'values': {'Pack voltage [V]': '53.04', 'Charge current [A]': '0', 'Discharge current [A]': '2.91', 'State of charge [%]': '100', 'Remaining capacity [mAh]': '29525', 'State of health [%]': '100', 'Temperature 1 [degrees]': '33', 'Temperature 2 [degrees]': '35', 'Temperature PCB [degrees]': '34', 'Output Status': 'On', 'Charger detected': 'Off', 'Charging': 'Off', 'Discharging': 'On', 'Charge cycle count': '3', 'Fully charged voltage [V]': '53.3', 'Fully charged capacity [mAh]': '31410', 'Charge FET': 'On', 'Discharge FET': 'On', 'FET Voltage (CHG) [V]': '53.044', 'FET Voltage (DSG) [V]': '53.389', 'Fully charged': 'Off', 'Fully discharged': 'Off', 'Nearly discharged': 'Off', 'Temperature error (CHG)': 'Off', 'Temperature error (DSG)': 'Off', 'Cell over voltage fault': 'Off', 'Cell under voltage fault': 'Off', 'Over current fault (CHG)': 'Off', 'Over current fault (DSG)': 'Off', 'Short circuit fault': 'Off', 'Over current counter (CHG)': '0', 'Over current counter (DSG)': '0', 'Hardware version': '6.6', 'Firmware version': '2.0.4', 'Bootloader version': '1.0', 'Manufacturing week/year': '45 / 2024', 'Serial Number': '1221', '{""message"": ""Cell voltage %(cell)d [mV]"", ""args"": {""cell"":0}}': '4079', '{""message"": ""Cell voltage %(cell)d [mV]"", ""args"": {""cell"":1}}': '4080', '{""message"": ""Cell voltage %(cell)d [mV]"", ""args"": {""cell"":2}}': '4078', '{""message"": ""Cell voltage %(cell)d [mV]"", ""args"": {""cell"":3}}': '4080', '{""message"": ""Cell voltage %(cell)d [mV]"", ""args"": {""cell"":4}}': '4079', '{""message"": ""Cell voltage %(cell)d [mV]"", ""args"": {""cell"":5}}': '4081', '{""message"": ""Cell voltage %(cell)d [mV]"", ""args"": {""cell"":6}}': '4079', '{""message"": ""Cell voltage %(cell)d [mV]"", ""args"": {""cell"":7}}': '4080', '{""message"": ""Cell voltage %(cell)d [mV]"", ""args"": {""cell"":8}}': '4080', '{""message"": ""Cell voltage %(cell)d [mV]"", ""args"": {""cell"":9}}': '4081', '{""message"": ""Cell voltage %(cell)d [mV]"", ""args"": {""cell"":10}}': '4080', '{""message"": ""Cell voltage %(cell)d [mV]"", ""args"": {""cell"":11}}': '4081', '{""message"": ""Cell voltage %(cell)d [mV]"", ""args"": {""cell"":12}}': '4080', 'Cell voltage imbalance [mV]': '3'}}"
/Power System/Charging Status,"{'level': 0, 'message': 'OK', 'hardware_id': 'Battery', 'values': {'Charging relay': 'On', 'Voltage [V]': '53.045', 'Low voltage': 'No'}}"
/Fleet,"{'level': 0, 'message': 'OK', 'hardware_id': '', 'values': {'/Fleet/fleet_connection': 'fleet_connection_is_ok'}}"
/Fleet/fleet_connection,"{'level': 0, 'message': 'fleet_connection_is_ok', 'hardware_id': 'Fleet', 'values': {'fleet_ip_address': '192.168.1.8', 'time_since_last_fleet_message': '0.0388702'}}"
/Safety System,"{'level': 1, 'message': 'Warning', 'hardware_id': '', 'values': {'/Safety System/Communication': 'SICK Safety PLC is running a non-standard configuration', '/Safety System/Emergency Stop': 'Safety System Muted!'}}"
/Safety System/Communication,"{'level': 1, 'message': 'SICK Safety PLC is running a non-standard configuration', 'hardware_id': 'SickPLC', 'values': {'IP address': '192.168.12.9', 'Commands recieved': '1346', 'SW Version': '7', 'Gear ratio': '10.167', 'CRC': '0x04971C66', 'Bytes': '[149, 128, 145, 68, 0, 0, 90, 0, 14, 0, 186, 0]', 'Configuration Type': 'Normal'}}"
/Safety System/Emergency Stop,"{'level': 1, 'message': 'Safety System Muted!', 'hardware_id': 'SickPLC', 'values': {'Emergency button': 'Released', 'Restart Button': 'Released', 'Shared E-Stop Input': 'False', 'Manual Brake Release Switch': 'Off', 'Manual Mode Engaged': 'False', 'Mode Changed': 'False', 'Auto Mode Engaged': 'True', 'STO Relay': 'OK', 'Mechanical Brake Relay': 'OK', 'Dynamic Brake Relay': 'OK', 'Protective Stop': 'False', 'Protective Stop Restart Condition Fulfilled': 'False', 'Laser (Front)': 'Blocked', 'Laser (Back)': 'Free', 'Manual Mode Reset Required': 'False', 'Safety muted': 'On', 'E-Stop Input Status': 'OK', 'Safe Guard Stop Input Status': 'OK', 'Shared E-Stop Input Status': 'OK', 'Reduced Speed Input Status': 'OK', 'I/O module 1 Output Status': 'OK', 'I/O module 2 Output Status': 'OK', 'Shelf mode input error': 'OK', 'Laser (Front) Contamination Warning': 'False', 'Laser (Front) Contamination Error': 'False', 'Laser (Front) Application Error': 'False', 'Laser (Front) Device Error': 'False', 'Laser (Back) Contamination Warning': 'False', 'Laser (Back) Contamination Error': 'False', 'Laser (Back) Application Error': 'False', 'Laser (Back) Device Error': 'False', 'Reduced Speed input': 'Not set', 'Joystick Enable Button': 'Activated', 'Limit Speed Input': 'True', 'Safe Guard Stop Enabled': 'False', 'Locomotion Output': 'True', 'Shared E-Stop Output': 'False', 'Low Speed Violation': 'False', 'Max Speed Violation': 'OK', 'Deceleration Ramp Monitor Error': 'OK', 'Turn Speed Violation': 'False', 'Left Motor Encoder Error': 'OK', 'Right Motor Encoder Error': 'OK', 'Hold2Run Standstill Error': 'OK', 'Direction sanity check error': 'OK', 'Shelf mode': 'Not set', 'Laser (Front) Shelf detection error': 'OK', 'Laser (Back) Shelf detection error': 'OK', 'Error in STO feedback from top module': 'OK', 'Key turn off': 'False', 'I/O module 3 Output Status': 'OK', 'I/O module 4 Output Status': 'OK', 'Front cutoff 1 status': 'OK', 'Front cutoff 2 status': 'OK', 'Back cutoff 1 status': 'OK', 'Back cutoff 2 status': 'OK'}}"
/Sensors/Laserscanner (Back),"{'level': 0, 'message': 'OK', 'hardware_id': '', 'values': {'/Sensors/Laserscanner (Back)/Communication': 'Connected to scanner'}}"
/Sensors/Laserscanner (Back)/Communication,"{'level': 0, 'message': 'Connected to scanner', 'hardware_id': '192.168.12.11', 'values': {'Firmware version': 'R01.93', 'Application checksum': 'e4b54414', 'Overall checksum': 'a4aa176b', 'Device type': 'NANS3-CAAZ30AN1P04', 'Host udp port': '6061', 'Device IP': '192.168.12.11', 'Version version': 'R', 'Version major version': '2', 'Version minor version': '0', 'Version release': '0', 'Serial number of device': '24420784', 'Serial number of channel plug': '24020931', 'Channel number': '0', 'Data frequency [Hz]': '17', 'Sequence number': '71511', 'Scan number': '146071', 'Timestamp date': '0', 'Timestamp time': '4291456', 'Run mode active': 'true', 'Standby mode active': 'false', 'Contamination warning': 'Clean', 'Contamination error': 'false', 'Reference contour status': 'false', 'Manipulation status': 'false', 'Current monitoring case no table 1': '13', 'Current monitoring case no table 2': '0', 'Current monitoring case no table 3': '0', 'Current monitoring case no table 4': '0', 'Application error': 'false', 'Device error': 'false'}}"
/Sensors/3D Camera (Left),"{'level': 0, 'message': 'OK', 'hardware_id': '', 'values': {'/Sensors/3D Camera (Left)/Connection': 'Camera is OK'}}"
/Sensors/3D Camera (Left)/Connection,"{'level': 0, 'message': 'Camera is OK', 'hardware_id': 'RealsenseD435', 'values': {'Data Frequency [Hz]': '14.99', 'Frame Counter': '63057', 'Device Name': 'Intel RealSense D435', 'Device Serial Number': '327122072755', 'Device Firmware Version': '5.15.0.2', 'Device Physical Port': '/sys/devices/pci0000:00/0000:00:14.0/usb2/2-1/2-1:1.0/video4linux/video0', 'Device USB version': '3.2', 'Projector temperature': '35', 'Camera emitter running': 'true'}}"
/Sensors/3D Camera (Right),"{'level': 0, 'message': 'OK', 'hardware_id': '', 'values': {'/Sensors/3D Camera (Right)/Connection': 'Camera is OK'}}"
/Sensors/3D Camera (Right)/Connection,"{'level': 0, 'message': 'Camera is OK', 'hardware_id': 'RealsenseD435', 'values': {'Data Frequency [Hz]': '15', 'Frame Counter': '63041', 'Device Name': 'Intel RealSense D435', 'Device Serial Number': '327122075361', 'Device Firmware Version': '5.15.0.2', 'Device Physical Port': '/sys/devices/pci0000:00/0000:00:14.0/usb2/2-3/2-3:1.0/video4linux/video6', 'Device USB version': '3.2', 'Projector temperature': '35', 'Camera emitter running': 'true'}}"
/Sensors/Laserscanner (Front),"{'level': 0, 'message': 'OK', 'hardware_id': '', 'values': {'/Sensors/Laserscanner (Front)/Communication': 'Connected to scanner'}}"
/Sensors/Laserscanner (Front)/Communication,"{'level': 0, 'message': 'Connected to scanner', 'hardware_id': '192.168.12.10', 'values': {'Firmware version': 'R01.93', 'Application checksum': '185b9c9b', 'Overall checksum': 'd60afa23', 'Device type': 'NANS3-CAAZ30AN1P04', 'Host udp port': '6060', 'Device IP': '192.168.12.10', 'Version version': 'R', 'Version major version': '2', 'Version minor version': '0', 'Version release': '0', 'Serial number of device': '24420572', 'Serial number of channel plug': '23170210', 'Channel number': '0', 'Data frequency [Hz]': '17', 'Sequence number': '71512', 'Scan number': '146082', 'Timestamp date': '0', 'Timestamp time': '4291749', 'Run mode active': 'true', 'Standby mode active': 'false', 'Contamination warning': 'Clean', 'Contamination error': 'false', 'Reference contour status': 'false', 'Manipulation status': 'false', 'Current monitoring case no table 1': '13', 'Current monitoring case no table 2': '0', 'Current monitoring case no table 3': '0', 'Current monitoring case no table 4': '0', 'Application error': 'false', 'Device error': 'false'}}"
/Sensors/IMU,"{'level': 0, 'message': 'OK', 'hardware_id': '', 'values': {'/Sensors/IMU/Accelerometer': 'IMU OK', '/Sensors/IMU/Gyroscope': 'Gyro OK'}}"
/Sensors/IMU/Accelerometer,"{'level': 0, 'message': 'IMU OK', 'hardware_id': 'PowerBoard', 'values': {'X': '-0.010 ', 'Y': '-0.005 ', 'Z': '1.048  ', 'Last Drift Correction': '0ms'}}"
